community
"['2362', '30008']"
"['48928', '28828', '54784']"
"['43580', '23427', '54679']"
"['11738', '416', '2123']"
"['58337', '29269', '43210']"
"['46366', '34588', '15358']"
"['25927', '22662', '6581']"
"['55334', '54057', '55334']"
"['38128', '25631', '29030']"
"['57344', '4050', '23407']"
"['36108', '5226', '21049']"
"['48213', '24514', '40526']"
"['52117', '4930', '8683']"
"['34744', '24256', '54248']"
"['34619', '11463', '50000']"
"['57285', '28969', '31687']"
"['45322', '41183', '17546']"
"['16882', '16671', '16671']"
"['31722', '9443', '46712']"
"['52055', '20404', '44119']"
"['41130', '17017', '49468']"
"['45031', '6579', '4913']"
"['27228', '15104', '26490']"
"['58038', '9515', '21911']"
"['38160', '29848', '42111']"
"['18655', '3467', '9799']"
"['9580', '89', '50659']"
"['35108', '27215', '40928']"
"['41429', '37330', '26318']"
"['53784', '3750', '18753']"
"['22063', '174', '46777']"
"['19801', '1989', '47719']"
"['52825', '3511', '3511']"
"['56695', '3370', '24725']"
"['51306', '23285', '45254']"
"['58416', '27548', '27548']"
"['24773', '13897', '51285']"
"['54549', '32340', '47654']"
"['23658', '11548', '39926']"
"['43262', '6909', '2385']"
"['14946', '11985', '8700']"
"['52429', '28573', '19322']"
"['31606', '6820', '10288']"
"['55064', '41894', '36624']"
"['43152', '42211', '15571']"
"['53407', '16266', '43704']"
"['33934', '18895', '21433']"
"['39707', '7098', '6474']"
"['41106', '38580', '22512']"
"['52307', '44733', '10594']"
"['32484', '1963', '39409']"
"['53748', '8192', '8192']"
"['54164', '52685', '29098']"
"['18379', '7146', '18379']"
"['29631', '9292', '22796']"
"['46360', '17511', '17511']"
"['26874', '23233', '48376']"
"['7930', '7064', '7930']"
"['32199', '17735', '49795']"
"['37916', '13693', '42320']"
"['48272', '23358', '32370']"
"['52909', '24547', '10164']"
"['57441', '12975', '12975']"
"['34161', '16647', '32694']"
"['33372', '33136', '41993']"
"['50614', '5784', '44432']"
"['26332', '15273', '18042']"
"['32997', '27236', '32997']"
"['38302', '26390', '13920']"
"['53527', '826', '14936']"
"['45661', '13439', '50870']"
"['37992', '8214', '8316']"
"['47872', '32298', '53658']"
"['30889', '11119', '31883']"
"['52814', '32403', '42573']"
"['36791', '2864', '2581']"
"['52297', '17747', '457']"
"['31117', '14604', '6204']"
"['45372', '8803', '6151']"
"['16844', '342', '40651']"
"['25563', '8214', '40316']"
"['46490', '26959', '2554']"
"['18681', '12202', '18681']"
"['46755', '12698', '16167']"
"['50683', '8258', '42978']"
"['40297', '29668', '44251']"
"['50953', '6808', '53535']"
"['23693', '17255', '77']"
"['55063', '13224', '41145']"
"['44012', '22531', '33635']"
"['43763', '25138', '40219']"
"['10421', '4673', '10421']"
"['25478', '16886', '10080']"
"['37270', '6615', '14868']"
"['55579', '6150', '36329']"
"['45857', '31667', '52740']"
"['8848', '2209', '5944']"
"['51515', '20437', '20437']"
"['53772', '19912', '1399']"
"['29537', '3534', '57326']"
"['41622', '10526', '52163']"
"['17904', '16719', '56388']"
"['44237', '6072', '36723']"
"['50507', '11296', '15622']"
"['46632', '46227', '58643']"
"['52202', '1670', '37792']"
"['27080', '19069', '9321']"
"['51156', '40667', '53038']"
"['58276', '34906', '19051']"
"['39900', '34540', '58615']"
"['25447', '5438', '50709']"
"['46211', '34084', '22170']"
"['41513', '30625', '25863']"
"['55408', '46368', '7522']"
"['39022', '20253', '26623']"
"['44884', '2195', '44213']"
"['17996', '3624', '54112']"
"['41074', '34414', '26945']"
"['33777', '23984', '42765']"
"['54034', '36392', '7415']"
"['18083', '5174', '11103']"
"['7743', '6350', '41837']"
"['17074', '491', '16538']"
"['38855', '36813', '12179']"
"['23745', '23143', '23447']"
"['45078', '6454', '3216']"
"['56832', '43747', '13799']"
"['33630', '33260', '22711']"
"['20148', '14180', '42261']"
"['47900', '24056', '18239']"
"['17144', '8919', '34966']"
"['44288', '43610', '40755']"
"['57988', '4062', '27547']"
"['20367', '11483', '46828']"
"['25226', '1051', '50293']"
"['34055', '29890', '41554']"
"['52177', '44108', '51659']"
"['24384', '24187', '6472']"
"['47588', '25292', '21366']"
"['5169', '788', '788']"
"['25432', '22961', '3343']"
"['46086', '15085', '34046']"
"['37874', '22694', '35890']"
"['22369', '2313', '15844']"
"['36073', '8891', '49930']"
"['25905', '4590', '4590']"
"['44142', '42960', '7377']"
"['38772', '16627', '38855']"
"['39899', '15930', '3390']"
"['43199', '13616', '51718']"
"['53781', '13963', '23470']"
"['49210', '37704', '154']"
"['20569', '18814', '57130']"
"['40328', '35797', '32832']"
"['44619', '14030', '893']"
"['19761', '7844', '11272']"
"['55079', '8728', '37745']"
"['23604', '19318', '49642']"
"['50007', '42687', '19791']"
"['47218', '903', '44233']"
"['38644', '36411', '53697']"
"['27082', '12663', '43644']"
"['10009', '1706', '55364']"
"['37761', '10182', '21868']"
"['32063', '28332', '28332']"
"['39680', '16833', '2422']"
"['11861', '830', '15759']"
"['41586', '18473', '31797']"
"['35340', '28185', '8068']"
"['46230', '22959', '28335']"
"['51235', '31644', '51188']"
"['14294', '843', '39905']"
"['12445', '2178', '33668']"
"['7747', '6081', '50922']"
"['42518', '16886', '25298']"
"['34308', '25945', '49756']"
"['43724', '13117', '57202']"
"['32191', '30676', '29151']"
"['46587', '13862', '769']"
"['43574', '37164', '21930']"
"['48291', '8457', '22905']"
"['27661', '19816', '23966']"
"['11063', '7663', '53062']"
"['45371', '34143', '27097']"
"['27718', '22189', '31694']"
"['19304', '17947', '35152']"
"['36134', '14669', '52759']"
"['32302', '7542', '43702']"
"['26742', '791', '40267']"
"['44451', '26177', '15202']"
"['24005', '14362', '14362']"
"['40667', '28800', '38061']"
"['34895', '18005', '25680']"
"['31580', '6109', '9260']"
"['23712', '19769', '28833']"
"['40886', '4214', '35213']"
"['19261', '17528', '4510']"
"['42036', '26745', '57149']"
"['43672', '1813', '9998']"
"['55915', '3824', '21991']"
"['41564', '359', '56302']"
"['21818', '8535', '49949']"
"['31709', '28304', '23719']"
"['11069', '1569', '32742']"
"['40521', '33011', '25965']"
"['40226', '27120', '15632']"
"['58149', '2777', '34773']"
"['32460', '10888', '13550']"
"['22190', '3614', '21295']"
"['53097', '6124', '23275']"
"['35625', '19266', '19266']"
"['56462', '47064', '1145']"
"['49710', '27392', '41571']"
"['52911', '20881', '25730']"
"['25160', '18752', '52137']"
"['46801', '2771', '23112']"
"['46384', '21981', '8265']"
"['50599', '17535', '23639']"
"['54418', '46296', '54418']"
"['44002', '26493', '28']"
"['21404', '17869', '8850']"
"['31001', '8335', '11323']"
"['41201', '2658', '2658']"
"['9106', '8079', '57299']"
"['43174', '9026', '48854']"
"['38228', '34921', '15982']"
"['30414', '885', '34326']"
"['51891', '25834', '58188']"
"['34686', '34642', '21742']"
"['15982', '5385', '9881']"
"['30034', '17073', '17073']"
"['21691', '291', '36823']"
"['49429', '42416', '53350']"
"['13119', '8867', '53810']"
"['23584', '18099', '41981']"
"['48178', '6734', '48178']"
"['51275', '31148', '50427']"
"['36897', '23509', '51455']"
"['43706', '6716', '17975']"
"['24434', '24015', '10508']"
"['48984', '32165', '44978']"
"['26420', '7259', '57673']"
"['57838', '21036', '1189']"
"['57948', '11706', '57948']"
"['53906', '28744', '21921']"
"['863', '705', '19131']"
"['49751', '1388', '1994']"
"['37071', '18704', '54397']"
"['37761', '36170', '10182']"
"['42034', '31358', '33188']"
"['40656', '11414', '21987']"
"['9071', '1448', '45330']"
"['23204', '441', '8243']"
"['31982', '25222', '45943']"
"['2613', '769', '5421']"
"['37925', '7845', '38882']"
"['41757', '21707', '41757']"
"['24279', '21384', '21384']"
"['58123', '7118', '2354']"
"['43424', '18793', '27135']"
"['47241', '20475', '44177']"
"['49437', '6811', '13086']"
"['32490', '5039', '10541']"
"['16360', '15225', '15225']"
"['16491', '11826', '39855']"
"['55572', '14014', '2339']"
"['30128', '6232', '51729']"
"['28619', '23358', '58110']"
"['49875', '26189', '4014']"
"['57764', '7958', '19342']"
"['48168', '25424', '9793']"
"['46316', '931', '13657']"
"['19036', '2881', '55024']"
"['40349', '8187', '32647']"
"['55379', '44565', '28873']"
"['48510', '24148', '40562']"
"['56748', '11528', '55192']"
"['30316', '22941', '57583']"
"['35239', '7414', '16148']"
"['28239', '11699', '28239']"
"['11689', '5557', '58457']"
"['39219', '29433', '19051']"
"['53543', '29225', '56038']"
"['19198', '17438', '20045']"
"['31868', '2382', '11502']"
"['48569', '1015', '20979']"
"['56670', '36547', '29383']"
"['1015', '114', '114']"
"['40360', '23670', '50667']"
"['54138', '40314', '16366']"
"['57842', '15266', '11545']"
"['33807', '24476', '5922']"
"['35404', '601', '601']"
"['46366', '5184', '50742']"
"['47467', '41158', '51829']"
"['51733', '44423', '44423']"
"['33712', '8054', '8054']"
"['56356', '11075', '11075']"
"['12690', '4043', '56911']"
"['46601', '8306', '42708']"
"['42199', '30699', '5924']"
"['23173', '22693', '43576']"
"['28099', '6989', '28099']"
"['57865', '10020', '33055']"
"['23047', '3644', '3644']"
"['22408', '2150', '58']"
"['45218', '8242', '45333']"
"['51281', '35097', '53807']"
"['56675', '2405', '35937']"
"['49813', '40836', '10298']"
"['55933', '35713', '55933']"
"['29011', '23973', '16408']"
"['33590', '7264', '41516']"
"['14144', '2376', '14940']"
"['54213', '3335', '653']"
"['27856', '755', '21826']"
"['55505', '5851', '36244']"
"['34945', '4217', '8614']"
"['58490', '47593', '21369']"
"['55933', '16467', '32555']"
"['33253', '3272', '26533']"
"['56457', '13368', '12852']"
"['47363', '40072', '48564']"
"['32566', '22031', '32566']"
"['14315', '1850', '47974']"
"['31807', '2873', '14366']"
"['49685', '17240', '18262']"
"['47810', '22236', '50718']"
"['13026', '295', '10359']"
"['58464', '39513', '30532']"
"['34115', '31600', '46833']"
"['25753', '1505', '56572']"
"['44449', '21421', '4948']"
"['44221', '24414', '36931']"
"['53580', '32994', '26155']"
"['52965', '36858', '52070']"
"['37519', '27973', '2148']"
"['41793', '30073', '42094']"
"['31935', '154', '48148']"
"['54383', '6480', '53935']"
"['39080', '34506', '1758']"
"['52466', '48481', '52466']"
"['48982', '5288', '4700']"
"['55819', '7509', '51214']"
"['56052', '29833', '54424']"
"['44028', '22589', '53015']"
"['25057', '845', '845']"
"['17006', '8221', '19579']"
"['57429', '4771', '57429']"
"['43503', '27450', '21868']"
"['57823', '8606', '1289']"
"['44129', '29469', '12303']"
"['49685', '27087', '44167']"
"['35600', '32780', '56103']"
"['13186', '6941', '5439']"
"['37595', '27030', '5690']"
"['25959', '10072', '35367']"
"['43870', '34642', '34322']"
"['23523', '726', '46969']"
"['27668', '3622', '3622']"
"['49078', '47350', '36128']"
"['42316', '27957', '41828']"
"['55813', '3777', '34402']"
"['54309', '46438', '11658']"
"['55833', '13239', '10715']"
"['55139', '43534', '34419']"
"['47114', '33535', '9316']"
"['38531', '4903', '19000']"
"['21248', '2755', '38562']"
"['29138', '10588', '8752']"
"['27914', '26692', '26692']"
"['56757', '5249', '20204']"
"['58637', '14263', '14263']"
"['40672', '18447', '25225']"
"['20340', '8944', '9797']"
"['58509', '22997', '46315']"
"['54091', '10545', '31492']"
"['20068', '10694', '54057']"
"['28993', '1857', '1221']"
"['47335', '24865', '206']"
"['33095', '28106', '10']"
"['29657', '19788', '27050']"
"['35046', '7002', '35046']"
"['36863', '3402', '24877']"
"['50477', '49606', '32618']"
"['56186', '12131', '49695']"
"['54755', '5699', '20339']"
"['58430', '8779', '33033']"
"['57654', '37517', '10418']"
"['43415', '37936', '1289']"
"['56722', '54355', '4382']"
"['19922', '17410', '57002']"
"['27755', '14991', '3733']"
"['10540', '7322', '39777']"
"['26356', '23407', '30063']"
"['42816', '30729', '26085']"
"['42061', '29349', '57746']"
"['31049', '24028', '34181']"
"['44022', '26437', '18309']"
"['48026', '24881', '47571']"
"['9674', '2271', '13021']"
"['40190', '26934', '43023']"
"['56543', '55251', '25759']"
"['47010', '5079', '10338']"
"['46274', '41734', '16570']"
"['29604', '12427', '40551']"
"['54264', '13186', '48833']"
"['48116', '5872', '31046']"
"['35074', '18784', '57375']"
"['54252', '22946', '13981']"
"['28720', '28047', '15566']"
"['39573', '26779', '12855']"
"['54413', '51692', '9416']"
"['37143', '19440', '50990']"
"['53331', '50168', '53331']"
"['55475', '17651', '5368']"
"['53935', '3207', '31118']"
"['13622', '4358', '33031']"
"['46881', '8273', '7260']"
"['6799', '3308', '43789']"
"['54263', '14761', '21755']"
"['33733', '919', '27449']"
"['30614', '7988', '52274']"
"['16807', '279', '23389']"
"['53957', '34782', '57342']"
"['55832', '34987', '33600']"
"['37361', '23397', '28100']"
"['28608', '15295', '46796']"
"['25938', '16333', '54994']"
"['49064', '35138', '49064']"
"['37077', '5905', '54764']"
"['46266', '2755', '44167']"
"['27861', '21285', '28984']"
"['14858', '7284', '24601']"
"['51568', '24457', '37947']"
"['16828', '13059', '43817']"
"['58007', '31653', '36772']"
"['55852', '37212', '21000']"
"['11818', '10413', '50507']"
"['21605', '12827', '26126']"
"['29941', '5697', '45090']"
"['41051', '37645', '33956']"
"['51076', '15229', '56935']"
"['54714', '52752', '34087']"
"['53732', '39360', '10065']"
"['17666', '4470', '53145']"
"['15649', '7203', '40801']"
"['50486', '309', '45704']"
"['48775', '48425', '12054']"
"['48812', '48001', '36830']"
"['55185', '19970', '10312']"
"['25211', '15241', '56028']"
"['16919', '6528', '7254']"
"['12952', '5683', '56171']"
"['40341', '27725', '50001']"
"['58065', '53427', '19761']"
"['6934', '6811', '23936']"
"['28269', '23343', '16519']"
"['33054', '17361', '20165']"
"['28089', '7011', '7011']"
"['44876', '44847', '52800']"
"['38364', '33541', '36237']"
"['52872', '25333', '1530']"
"['7277', '3925', '44839']"
"['54346', '52938', '47975']"
"['32956', '31557', '49940']"
"['47425', '22983', '4214']"
"['46768', '45655', '49661']"
"['46744', '35087', '35087']"
"['58317', '31845', '13013']"
"['24351', '13011', '37182']"
"['41885', '25617', '34858']"
"['46437', '39853', '44464']"
"['17397', '13714', '22153']"
"['34569', '8207', '48966']"
"['39265', '36606', '40952']"
"['57048', '21859', '27832']"
"['28972', '19287', '18983']"
"['55341', '48266', '34013']"
"['38443', '16501', '34906']"
"['35944', '8250', '6850']"
"['54290', '53524', '39784']"
"['52611', '39199', '36340']"
"['39550', '21930', '32989']"
"['37340', '1899', '57456']"
"['50292', '39410', '44457']"
"['53784', '41253', '41253']"
"['56875', '29537', '35541']"
"['57303', '44093', '30414']"
"['49914', '1075', '16232']"
"['49451', '20846', '149']"
"['32412', '15304', '6112']"
"['55948', '45203', '52233']"
"['30691', '29461', '57331']"
"['32330', '21078', '43160']"
"['41893', '3438', '40522']"
"['39213', '7259', '20941']"
"['32716', '86', '8313']"
"['40066', '11335', '40066']"
"['54699', '51222', '13441']"
"['47910', '35238', '57153']"
"['51381', '27940', '51381']"
"['21372', '6246', '21372']"
"['43342', '29405', '22716']"
"['33917', '17016', '24592']"
"['55338', '37003', '55338']"
"['31749', '18029', '18029']"
"['41487', '38719', '5185']"
"['22784', '6400', '29135']"
"['39341', '18709', '41132']"
"['43196', '27438', '27438']"
"['25739', '18353', '18353']"
"['43077', '12781', '43077']"
"['45965', '4730', '17691']"
"['43354', '33789', '33789']"
"['20550', '2442', '32370']"
"['46003', '9729', '37046']"
"['55492', '32560', '14188']"
"['47356', '10790', '33811']"
"['1605', '815', '23382']"
"['36551', '15228', '22073']"
"['11773', '11154', '16330']"
"['45032', '26623', '41195']"
"['58149', '52640', '16259']"
"['6959', '3587', '12312']"
"['47989', '29261', '10079']"
"['56078', '28752', '45079']"
"['45334', '11983', '32103']"
"['57073', '38105', '11103']"
"['42053', '19046', '17612']"
"['35381', '16165', '35381']"
"['36950', '30259', '36950']"
"['25144', '13116', '25144']"
"['42540', '5746', '14453']"
"['22902', '5645', '14120']"
"['34220', '4827', '10654']"
"['58358', '21512', '22116']"
"['44373', '33789', '5015']"
"['58164', '17083', '21882']"
"['26548', '17973', '55984']"
"['50895', '8064', '44428']"
"['57586', '106', '56759']"
"['40068', '2429', '40068']"
"['9118', '1277', '41442']"
"['47696', '1069', '12802']"
"['44086', '24676', '23204']"
"['25420', '619', '619']"
"['41042', '15424', '23284']"
"['20376', '13816', '27264']"
"['56356', '5660', '14665']"
"['56665', '20175', '20235']"
"['43394', '29951', '6130']"
"['50297', '41066', '35720']"
"['37335', '27205', '50432']"
"['35175', '33990', '7672']"
"['46828', '25177', '52594']"
"['46876', '43089', '33982']"
"['50800', '9992', '50800']"
"['56687', '38964', '35920']"
"['6884', '48', '6884']"
"['46282', '46180', '1226']"
"['51568', '37947', '25375']"
"['34397', '21117', '31918']"
"['16098', '6028', '37025']"
"['40159', '30332', '22364']"
"['52168', '41828', '37086']"
"['33831', '17166', '26657']"
"['43347', '3840', '11871']"
"['27563', '11502', '1547']"
"['35923', '7523', '24165']"
"['45982', '45725', '20550']"
"['7776', '4446', '20090']"
"['55305', '54827', '36991']"
"['39911', '39324', '56482']"
"['36115', '12038', '24834']"
"['28667', '20627', '8327']"
"['39426', '13266', '41545']"
"['54108', '52029', '27976']"
"['55643', '9782', '51565']"
"['58110', '49828', '42992']"
"['11335', '7670', '38808']"
"['53863', '38234', '20737']"
"['30106', '21992', '43056']"
"['50018', '44452', '48467']"
"['36835', '26319', '43204']"
"['40793', '30541', '27139']"
"['48391', '42684', '23661']"
"['22673', '16987', '45354']"
"['48631', '26656', '16148']"
"['9756', '351', '55658']"
"['34998', '19507', '20841']"
"['55606', '38433', '21335']"
"['45679', '41711', '36624']"
"['51048', '43533', '51048']"
"['56746', '44573', '44573']"
"['43503', '19143', '13818']"
"['49677', '44656', '44656']"
