node1,node2
52424,"['21384', '21985', '41652', '30569', '40902', '19197', '37423', '46584', '2471']"
52425,"['24193', '9719', '39698', '14445', '39200', '45166', '7840', '50903']"
52426,['37114']
52427,"['51763', '41111', '42283', '49520', '9879', '51687']"
52428,"['46054', '32083', '45017', '20648', '42072', '45798']"
52429,"['25630', '46666', '2362', '37507', '242']"
52430,"['28729', '50899', '42517', '10535', '28534']"
52431,"['48135', '49216', '44348', '6584', '47639', '3267']"
52432,"['44817', '26245', '27512', '8283']"
52433,['48382']
52434,"['28426', '45440', '375', '23463', '11409', '46944']"
52436,"['16855', '21766', '8446', '14790', '49748', '24397', '39861', '35854']"
52437,['47313']
52438,"['24734', '20316', '7877', '44746', '8891']"
52439,['14938']
52440,"['8184', '38417', '45412', '30284', '43392', '24894', '37151']"
52441,"['44810', '29252']"
52442,"['38909', '50269', '8035']"
52443,"['6744', '9021', '10350']"
52444,"['23570', '5700', '31766', '50587', '52105', '18785', '26918']"
52445,"['41066', '42642', '24142', '3079']"
52446,['3437']
52448,"['20263', '40895', '2035']"
52449,"['38765', '1468']"
52450,"['25145', '10292', '42079', '40838', '37471', '5400']"
52451,"['36522', '13057', '7991', '30849', '7483']"
52452,"['24166', '6811', '26090', '19964', '16001', '36449', '46066', '44541', '20193']"
52454,"['41189', '37756']"
52455,['22897']
52457,"['7866', '12628', '38201']"
52459,"['44881', '12833', '21868', '13665', '36084']"
52460,"['29255', '35379', '50606', '35502']"
52461,['17486']
52462,"['36569', '28833', '12520', '40198', '17114']"
52463,"['41426', '8327', '7417', '40218', '32930', '6050', '51063']"
52464,['3152']
52465,"['43617', '22159', '31798', '44782', '11655', '6526']"
52466,['18442']
52467,"['44041', '36497', '42189', '25284', '20288']"
52469,"['50877', '10318']"
52470,"['20499', '35085', '37316']"
52471,"['28312', '36531', '31813', '8960', '751', '23214', '7139', '44496', '4075', '13603']"
52472,['48487']
52473,"['28858', '45504', '8442', '27716', '11466']"
52474,['30478']
52475,['36244']
52476,"['50365', '27154', '31891']"
52478,"['45958', '24150', '51484']"
52479,"['49022', '38551', '19876', '42936', '6374', '4973', '21369']"
52480,"['22102', '10120', '17172', '25860', '26577', '24345', '49598', '37197', '10761', '15434']"
52481,"['451', '6819', '3177', '45104']"
52482,"['25008', '15700', '33615', '46130', '44814', '9508', '19329']"
52483,"['6051', '31966']"
52484,"['4271', '5133', '8779']"
52485,"['38068', '41413', '25138', '26800', '47377', '50578', '28679']"
52486,"['21915', '1430', '24042', '51047', '41399']"
52489,['37113']
52490,"['33073', '18526', '31923', '330', '38156', '26859', '11213', '44289']"
52491,['3819']
52492,"['6183', '4323', '21251', '14590', '4562', '49346', '2176']"
52493,['30579']
52494,"['48560', '20157', '16611', '52476', '200', '42841', '45061', '10608']"
52495,"['42194', '36962', '32352']"
52496,"['24929', '47244', '31008', '34995', '42697', '49978', '27336', '23357', '17921']"
52497,"['45077', '22750']"
52498,"['42860', '11207', '45276', '38246', '29527', '30252', '10424', '6653']"
52499,"['32086', '30729']"
52500,"['42394', '8546']"
52501,"['23358', '3257', '19262', '11154', '30782', '30488', '2516', '47754']"
52502,"['10019', '16195']"
52503,"['52244', '15347']"
52504,"['18371', '8069', '30124', '33950']"
52505,"['4184', '4091', '27933', '51767']"
52506,"['1018', '3167', '17696', '28070', '23855', '23527']"
52507,"['33674', '51998', '3240']"
52508,"['12422', '51205', '3437']"
52509,"['39425', '34740', '49568', '51740']"
52510,"['16774', '33043', '51325', '14615', '47644', '50613']"
52511,"['20512', '27061', '14314', '6181', '17246', '5349', '32228', '1121', '1834']"
52512,['22484']
52513,"['12433', '7142', '28047', '9105']"
52514,"['3348', '4427']"
52516,"['5569', '52085']"
52518,['12339']
52519,"['26588', '18566', '42829']"
52520,"['14697', '21985', '27006', '14385', '17271', '40307', '29542', '33745', '50435', '12728']"
52521,"['27248', '26757', '1172', '21100']"
52523,"['28047', '12433', '6772', '7142']"
52524,"['20446', '40997', '27383']"
52525,"['34420', '11041', '28339']"
52526,"['27231', '26901', '3543', '47293', '36545', '38254', '792', '16439']"
52527,"['37921', '8560']"
52528,"['3881', '17750', '12612', '648', '37246', '10694']"
52529,"['24547', '7551', '9853', '24503', '2528', '37947', '47847']"
52530,"['31438', '39178', '27824', '14303', '52347', '51952']"
52531,['20440']
52532,"['3174', '50001', '49825', '22620', '10407']"
52533,['6311']
52534,"['36155', '18522']"
52535,"['7397', '21393', '22768', '36159', '33685', '25487', '5814', '20711', '32932', '35255']"
52536,"['31403', '28734', '1318', '41105', '42483', '34705', '41317']"
52537,"['45891', '18868', '6000', '29139', '11759', '13477', '17903']"
52538,"['26030', '39951', '17702', '52010', '14308', '43709', '5361']"
52539,"['40998', '48677']"
52540,"['3753', '21999', '31582', '50046', '41369', '32144']"
52541,"['22547', '45241', '23189', '23334', '22472', '3575']"
52542,"['32069', '5988']"
52544,"['36032', '32396', '5687', '17845', '36895']"
52545,"['28261', '42563', '34273']"
52546,"['37819', '50586', '19537']"
52548,"['38574', '34807', '2124', '34851', '48640', '34635', '38389']"
52549,"['22814', '28912', '28645', '27320']"
52550,"['30905', '30235', '15512', '11625']"
52551,"['27937', '36978', '45240', '1701', '9609', '29742', '9112']"
52552,"['50715', '37837', '29867']"
52553,"['32790', '19764', '18444', '30542', '36476', '10435', '48838', '6564', '38645']"
52554,"['2871', '51535', '10413', '37797', '14654', '11833', '9141']"
52555,['45817']
52556,"['16650', '26526', '44137', '40047', '15090']"
52557,['20806']
52559,"['38636', '2368']"
52561,"['33409', '25729', '45399', '17949', '22890', '44096', '44268']"
52563,"['49751', '52171', '5644', '28893', '15004', '46176', '42661']"
52564,"['45393', '5779']"
52565,"['18887', '36487', '18073', '21766', '15338', '42269', '38272', '27173']"
52566,"['25272', '19351', '32899', '18201', '2327']"
52567,"['12628', '7866']"
52568,['45960']
52570,"['45650', '41577', '47665', '13855', '30406', '11184', '21141', '9342']"
52571,"['25226', '36498', '44871', '9386']"
52572,"['40446', '23630']"
52573,"['50676', '9448', '44368', '50736', '20712', '41083']"
52574,"['1476', '8261', '529', '4298', '27193', '46061', '17728']"
52575,['23767']
52576,"['10283', '50453']"
52577,"['32834', '23876']"
52579,"['19891', '6940', '19066']"
52580,"['6851', '35574', '23012', '15299']"
52581,"['16897', '14496', '28966', '46035', '38720', '17484', '47671', '20733']"
52582,"['6710', '18913', '3221', '40458', '39298', '44857']"
52583,"['39233', '45451', '8827', '1423']"
52585,"['39850', '31078', '2556', '44338']"
52586,"['14531', '44561', '23582', '23916', '46663', '21204']"
52587,"['4398', '51581', '48363', '47357', '41010']"
52588,"['6651', '42544', '19799', '11345', '393', '7498']"
52590,"['3964', '10576', '33860', '26067', '11773', '52158', '18542', '23545', '23603']"
52591,"['41136', '28566', '41610', '50408', '19712', '11789', '16851', '11714', '16906', '25129']"
52594,"['47901', '28611', '47189', '25570', '24156']"
52596,['28363']
52597,"['50180', '33981']"
52598,"['24761', '22567', '43205', '837', '20362', '22013']"
52599,"['45274', '11234', '51397', '22232', '2896']"
52600,"['8655', '44979', '10568', '21127', '32959', '25970', '39397', '22011']"
52601,"['14079', '10869', '12550', '13868', '42153']"
52603,"['20462', '13659', '27700', '14288', '45331', '12639', '8484']"
52605,"['49802', '41704', '40609', '22980', '22474']"
52606,"['19270', '21275', '27970', '1708', '7184', '49638', '7718', '21422', '3959']"
52607,['51863']
52608,"['33667', '34165', '6115', '255', '12892', '8934']"
52609,"['30121', '3026', '45476', '22273', '51141', '49725', '41341', '4297']"
52610,"['18914', '1390', '25520', '11713', '44283', '50205']"
52611,"['33431', '37640', '24969', '14914', '30177', '17841']"
52612,"['16457', '46453', '16662', '10700', '46167', '10704', '19321']"
52613,"['1820', '38875']"
52614,['52544']
52615,['46516']
52616,"['7354', '12364', '34733']"
52617,"['9450', '43053', '16737', '34365']"
52620,"['23092', '18539']"
52623,['10130']
52624,"['31991', '1940']"
52625,"['52378', '3820', '4204', '48420', '15618', '52506', '24520']"
52626,"['51815', '21686']"
52628,"['19566', '29735', '32100', '922', '22383', '35442', '46500', '11333', '7515']"
52629,"['33511', '28002']"
52630,"['39633', '5127', '10473']"
52631,"['14133', '48576', '22450', '22352', '40692', '46834']"
52632,"['1830', '37287', '23136', '4190', '25332', '30675', '45115', '38342']"
52634,"['23294', '21691', '52074']"
52635,"['27513', '8264']"
52636,"['11375', '27818', '35746']"
52637,"['44227', '29053', '12706', '23676', '39681', '10894', '49509', '21463', '17910']"
52638,"['36671', '14876', '17965', '12448', '25765']"
52639,"['52428', '47758', '31062', '4582', '2261']"
52640,"['8268', '45040', '39368', '16974', '45640']"
52641,"['1335', '23315', '30000', '31961', '20782', '9601', '43327', '12054', '19724']"
52643,"['39007', '40637', '38123', '4250', '28237', '37808']"
52644,"['36155', '38490']"
52646,"['42925', '20185', '4583', '24312', '11650', '46082']"
52648,"['18845', '169']"
52650,"['45009', '37592', '3089', '45916', '44864', '50299']"
52651,"['23328', '52154', '34174', '25889', '30043']"
52653,"['403', '40973', '348', '36619', '35375', '30855', '37707', '23883']"
52654,['28757']
52655,"['37355', '10872', '50627', '51056', '26327', '27323', '47020']"
52656,"['34248', '3445', '13769', '42521', '37965']"
52657,"['20298', '10285', '240']"
52658,"['39930', '24592', '30416']"
52661,"['34633', '20114', '27307', '17885', '18932', '43507', '12020', '19911', '7589']"
52662,"['11468', '19914', '36008', '5676']"
52663,"['30392', '6719', '8605', '21063', '3568', '38717', '12420', '44535', '44851']"
52664,"['47347', '21239', '26655', '4878', '6984']"
52665,"['23231', '17931', '8054']"
52666,"['42205', '10924']"
52667,['24009']
52668,"['15968', '19820', '33606', '14028', '38710', '22768', '36159']"
52670,"['375', '251', '23343', '33654']"
52672,"['26393', '11099', '14709', '43891']"
52673,"['52048', '21204', '35098', '44965', '4487', '22892', '27545', '6746', '6558']"
52675,"['51845', '34205', '21385']"
52676,"['22347', '40228', '10668', '32492']"
52677,"['1374', '36656', '13092', '39295', '1285']"
52678,"['15623', '32215', '2941', '41987']"
52679,"['31073', '28280']"
52680,"['45855', '9124', '25374', '13661', '12705', '30330']"
52681,"['30547', '32434', '45857', '31293']"
52683,['25789']
52684,"['37878', '23731', '21954', '20630', '18308', '31145', '28296', '17874']"
52685,['4104']
52686,"['44088', '8373', '50526', '27702', '30730', '6541', '43513']"
52688,"['47367', '50739', '19398', '4878', '18228', '23898', '48514', '8172']"
52690,"['39096', '7417', '32930', '34290', '46616', '50022']"
52691,"['37142', '36484', '7354']"
52692,"['22166', '6608', '16448']"
52693,"['42612', '45036', '52291']"
52695,"['41943', '41066', '3079', '31183']"
52696,"['36118', '36173', '40686', '44527', '7286']"
52697,['37743']
52698,"['9780', '20873', '22585', '14881', '1653', '42179', '36307']"
52699,"['36902', '1308', '32032', '42162']"
52700,"['2308', '33221', '47182']"
52701,"['46095', '24306', '36700', '25364', '19184', '23821']"
52703,"['13', '47880', '15297', '44604', '50064']"
52704,"['22301', '19903', '35485', '8997']"
52705,"['34922', '46442', '16754', '17783', '9927', '41644', '6552']"
52707,"['38288', '31943', '31060', '5036']"
52708,['36260']
52709,['38490']
52710,['8054']
52711,"['38923', '49157', '15874', '34909', '40065', '47051', '24648']"
52714,"['45187', '7513', '26191']"
52715,"['6777', '24054', '49197', '9806', '13611', '45645', '24253', '42744', '19916']"
52717,"['14366', '17888', '7071', '15611', '2881', '6598']"
52718,"['26441', '47980', '19354', '44392']"
52719,"['10888', '12162', '47829', '48203', '4306', '42066']"
52720,['17657']
52721,"['2750', '42922', '34115', '39838', '14463', '41810', '42064', '42900']"
52722,"['45717', '24112', '20751', '9555', '43126', '46427', '29406', '40587']"
52723,"['37160', '46226']"
52725,"['33497', '41410']"
52726,"['39334', '50725', '34592', '52055', '50946']"
52727,"['14880', '8178', '18028']"
52729,"['10376', '48487', '51488', '40348']"
52730,['1069']
52731,"['40507', '26824', '19338', '31612', '3827', '8070', '4718', '50592']"
52733,"['47811', '8679', '19122', '51392', '43369', '35874', '48917', '51344']"
52735,"['19215', '26236', '18321', '49030', '49528', '25497', '25080']"
52736,"['51450', '23572']"
52737,"['52242', '24555', '12411', '3200', '34990', '4361', '16146', '42175', '48291']"
52738,"['22738', '2540', '27601', '19097']"
52739,"['49648', '6125', '26844']"
52740,"['18280', '12338']"
52742,"['39481', '40538', '38559']"
52743,"['22790', '39227', '35380']"
52745,"['45604', '42762', '1409', '21952', '28077']"
52746,"['43351', '22390', '16564', '37130', '21077', '31501', '34093']"
52747,['21272']
52748,"['14913', '39911']"
52749,"['16937', '5663', '36972', '46031', '8943', '38941', '45113', '3989', '46860', '24777']"
52750,"['20643', '38548', '18988', '46761', '40953', '9882']"
52751,"['49076', '10323']"
52753,"['11037', '48959', '48465', '21033', '31996', '39704']"
52755,"['15944', '48481']"
52756,['1633']
52759,"['583', '11139', '2906', '32242', '29271', '10679', '16606', '14767']"
52760,"['49186', '44899', '37218', '44831', '28667']"
52761,"['33253', '13439', '35677', '35686', '4583', '13581']"
52762,['35922']
52763,['18387']
52764,"['48349', '229', '48038', '33767']"
52765,"['40501', '45582']"
52766,"['13289', '27513', '15802']"
52767,"['35747', '34176', '40384', '25806']"
52768,"['49542', '13903', '33765', '19551', '28654']"
52769,"['32599', '7132', '49387', '35258', '621', '37768', '5741']"
52770,"['12220', '51761', '38199']"
52771,"['12708', '5151', '42472', '11591', '3401', '51515', '47093', '7576']"
52773,"['27305', '50953', '18587', '32516', '3524', '41098']"
52774,"['34008', '15613', '33154', '10077', '25678', '24412', '721', '36336']"
52776,['21609']
52777,"['8257', '15447', '6967', '48245', '24934', '32917']"
52779,"['8900', '44415', '6914', '32898', '40510', '29502']"
52780,"['52742', '37962', '25693']"
52781,['51459']
52782,"['19355', '6423', '24330']"
52783,"['36380', '37059', '49875', '4528', '6391']"
52784,"['47817', '41212']"
52785,"['29365', '35472', '45487', '33117']"
52786,"['23238', '42909', '26717', '43314', '5566', '26906']"
52787,"['11833', '3808']"
52788,"['15824', '11303', '49582', '40433']"
52789,"['30088', '39726']"
52790,"['22395', '30274', '14391', '26366', '29636', '34519', '14189']"
52791,"['24898', '10685', '34407', '49405', '52500', '32955', '51531', '31246']"
52792,"['43883', '42867', '4414', '3476']"
52793,"['19289', '48541', '7703', '21105', '32208']"
52794,"['26925', '24115', '27318', '14542']"
52795,"['12318', '12103', '43323', '6584', '13998', '3447']"
52796,"['11147', '21146', '44273']"
52797,"['51830', '7719']"
52799,"['5654', '2902', '48098', '1733', '16076']"
52800,"['29564', '38557', '8459', '42615', '2646']"
52801,['14686']
52802,['38615']
52803,"['46385', '33776', '32532', '44061', '5468', '7294', '22032']"
52804,"['34475', '37672']"
52805,"['5298', '12482', '13378', '47448']"
52806,['25329']
52807,"['22138', '52655']"
52808,"['14067', '24087']"
52809,"['36819', '5345', '47609', '12705', '43853', '5281']"
52812,"['46998', '49547', '30689']"
52814,"['4890', '37796', '18973', '26523', '2558', '33074']"
52815,['28683']
52816,"['45587', '33043', '50080', '51325', '19631', '9405', '46044']"
52817,"['25924', '31804', '19995', '12945', '5377']"
52818,"['45284', '17473', '35180', '28252', '36434']"
52819,['1476']
52820,"['36426', '27524', '40958', '42344']"
52821,"['35869', '19514', '37352', '230', '28782', '40772', '25902', '15848', '10266']"
52822,['37335']
52823,"['52376', '39475', '29184']"
52825,"['38213', '51453', '3832', '7111', '422', '42669', '15624']"
52826,"['35355', '24474', '15644', '40553']"
52827,"['39498', '51384', '8303', '49629']"
52828,"['34648', '34922', '12003', '17783']"
52829,"['32384', '26441', '41649', '33226']"
52830,"['13408', '11146', '39314', '20663', '16331', '8318', '7618', '16119', '11872', '45581']"
52831,"['24668', '24445', '23443', '4978', '49434', '6200', '39561', '38007', '30851']"
52832,"['39882', '8144']"
52833,['21111']
52834,"['33492', '26678']"
52835,"['39225', '10997', '27403', '10074', '22496', '10194']"
52836,"['321', '13075', '26979', '31311']"
52837,"['50688', '22432']"
52839,"['21833', '19343', '30077', '20603']"
52840,"['20364', '43603', '48981']"
52841,"['52701', '23501', '10500', '34344']"
