node1,node2
52469,"['47433', '14234']"
52470,"['32756', '21083', '24004', '1051', '18543']"
52471,"['37815', '23039', '27426', '24752', '39647', '36263', '8512', '19045', '47858']"
52472,['45354']
52473,"['22553', '26421', '37888', '29077', '39668', '42440']"
52477,"['23641', '40952', '44596', '16711']"
52478,"['25012', '22517', '33338', '47613']"
52480,"['20755', '17114', '10407', '17451']"
52481,"['3159', '3492']"
52482,"['31754', '17221', '11125', '39528', '41874']"
52485,"['51128', '3623', '34197', '4897', '7548', '38428', '18475', '29819']"
52486,"['6132', '44348', '30785', '13418', '48594', '14129']"
52487,"['26111', '34808', '35071', '15044', '21704', '2758']"
52489,"['25474', '27569', '42845', '6858']"
52490,"['28337', '49246', '40512', '2977']"
52491,"['26561', '48475', '26490', '31160', '20862']"
52492,"['44315', '15498', '52274', '46722', '49560', '16215', '48838']"
52494,"['12813', '51789', '27707', '40885', '28705', '17375', '26558']"
52495,"['13903', '38277']"
52496,"['14146', '19924', '17028', '21344', '50', '1451', '5161', '32282']"
52497,"['1007', '31987', '30298', '45423', '24513']"
52498,"['40524', '34211', '8657', '3682', '37704']"
52500,['7699']
52501,"['11939', '14805', '37504', '46748', '24637', '28364', '16581']"
52502,"['34112', '24655', '2828', '1547']"
52504,"['42248', '37230', '20398']"
52505,"['15824', '44517']"
52506,"['46017', '28851', '50937', '21076', '4614']"
52508,"['23421', '36724']"
52509,"['21917', '49835', '24411']"
52510,['9494']
52511,"['39105', '45027', '11817', '39246']"
52512,['17132']
52513,"['14151', '38138']"
52514,"['31350', '31016', '15386', '16882']"
52516,['41101']
52517,"['32186', '50649', '18841']"
52519,"['23231', '38411', '21389']"
52520,"['13558', '26673', '26614', '47341', '703', '14213', '20159', '52046', '20985']"
52521,"['8985', '29100', '52234', '42179', '7463', '49895', '46485', '31991']"
52522,"['17546', '47707']"
52523,"['73', '48688', '5221', '19409']"
52524,"['30629', '7701', '17570', '44029', '11262', '50656', '30045', '49188', '16257']"
52525,"['42876', '40992']"
52526,"['39508', '42699', '6108', '28691', '30995', '27358', '34718', '30961']"
52528,"['5082', '19810', '2864', '15610']"
52529,"['18977', '6824', '10412']"
52530,"['21675', '30713', '37265']"
52531,"['30696', '2454', '8457']"
52532,"['14404', '13053', '52299', '30429', '40517', '17808']"
52534,"['39421', '10739', '49145', '27542', '50472', '31405']"
52535,"['8007', '20485', '44111', '13484', '32368', '16646', '34446']"
52537,"['45500', '40739', '15874', '6742', '25438']"
52538,"['34330', '19289', '10712', '48170', '32023', '3556', '6565']"
52539,['12117']
52541,"['35440', '9674', '25205', '41592', '15712', '17383']"
52542,"['30200', '36454', '39795', '7273', '5670', '22169']"
52544,"['59', '32046', '10085']"
52546,['16821']
52547,"['2066', '20699', '50746', '20395', '4885']"
52548,"['10272', '32557', '10473', '41139', '34942']"
52549,"['11119', '12438', '27277', '22695', '24245']"
52550,"['39306', '9081', '27383']"
52551,"['39855', '36308', '7924', '30903', '37520', '20199']"
52552,"['6275', '46401', '38285', '24402', '9382']"
52553,"['21404', '40274', '15725', '21841', '25117']"
52554,['27031']
52555,"['33818', '41216', '901', '50079', '41506', '36474', '49489', '37034']"
52557,"['31085', '46269']"
52558,"['23581', '24878']"
52559,"['10229', '47001', '11396']"
52560,['6820']
52561,"['36338', '23633', '20832', '35485', '4300', '1181']"
52562,"['1012', '27447', '19145', '39358', '37206']"
52563,"['41302', '12416', '20440', '9865', '25482']"
52564,"['24121', '18752', '18859', '43817']"
52565,"['12372', '14264', '41435', '23418']"
52566,['12595']
52568,"['40561', '42205', '47343']"
52569,['6322']
52570,"['19478', '17545', '39609', '34545', '44354']"
52571,"['15244', '30931', '24156', '37238', '46897', '2903', '2970', '528']"
52572,"['14393', '27324', '44794', '10150']"
52573,"['88', '28360', '40089', '45169', '35503', '22879', '5252']"
52575,"['36389', '20404', '41732', '1596', '4587', '40283', '25483']"
52576,"['12001', '16435', '31622', '9878', '2383']"
52577,['42289']
52579,['25531']
52580,"['17170', '22048']"
52581,"['50269', '47063', '27977', '26756', '42139']"
52582,"['37040', '47077', '40889', '24289', '13548']"
52583,"['36551', '28864', '51630', '30434', '13311', '42052', '18731', '26165']"
52584,"['30592', '27683', '8962', '2104', '30584']"
52585,"['34976', '18361', '34317']"
52586,"['27793', '10029', '10989', '27599', '49191', '3624']"
52587,"['25584', '37933', '45103', '7040', '37559', '12714']"
52588,"['44157', '6532', '30572', '29477', '1988', '49870', '5490']"
52589,['35469']
52590,"['4411', '22655', '51164', '47137', '30937', '4565', '16765', '23116', '1834', '10117']"
52591,"['52095', '20205', '26119', '22407', '5566', '21011', '7664']"
52592,"['20003', '6160', '48725']"
52593,"['50153', '22920']"
52594,"['39559', '13622', '9062', '25177', '7703']"
52596,"['43200', '49083', '32821', '15265', '41724']"
52597,['33722']
52598,"['23201', '4930']"
52599,"['44493', '9980', '45725', '14887', '3940']"
52600,"['33352', '10610', '36494', '48611', '32479', '14753', '3834', '10501', '19571']"
52601,"['33787', '14991', '5372']"
52602,['11199']
52603,"['47974', '15012', '19411', '16258', '32771', '11462', '37805', '24934']"
52605,"['9634', '50629', '42561', '49802']"
52606,"['38590', '25726', '985', '9334', '13587', '11149', '44848', '29479']"
52607,"['6771', '45582', '41360']"
52608,"['31497', '22669', '16508', '37958', '20808', '20913', '20732']"
52609,"['34051', '1420', '24451', '44195', '42420', '36147']"
52610,"['7354', '49009', '33682']"
52611,"['21096', '14193', '39199', '23164', '29856', '18553']"
52612,"['13596', '27912', '43683', '9764', '29770', '35122']"
52613,"['6426', '25686']"
52614,"['44527', '52109']"
52615,"['13405', '12026', '48309', '33221', '42576']"
52616,"['445', '22980', '36568', '19780']"
52617,"['39380', '43671', '14032', '4104', '39483', '39469', '31073']"
52619,['20137']
52620,"['41994', '12128', '11662', '32847', '8373']"
52621,['4371']
52622,['4414']
52623,['38490']
52624,['11472']
52625,"['39132', '22466', '49846', '24248', '2885', '49940', '12769', '31471']"
52628,"['46397', '42836']"
52630,"['40495', '33603', '49250', '37295', '16999', '38534']"
52631,"['19310', '11681', '8455', '12554', '4121', '31791', '49211', '23223']"
52632,"['37635', '22313', '40354']"
52634,"['50259', '31687', '4624', '23083', '39317', '35348', '6263', '48216']"
52635,"['37142', '41370', '34230', '27501']"
52636,"['32566', '10659', '50745']"
52637,"['33586', '3328', '26285', '1614', '37847', '45984', '34593']"
52638,"['37617', '28374']"
52639,['16642']
52640,"['16259', '37865', '16643', '38608', '43699', '42002', '8961']"
52641,"['12293', '14465', '35284', '840']"
52642,"['52244', '50891', '15347', '26458', '2261']"
52643,"['16193', '310', '2507', '45952', '20461', '20851', '13192', '42465', '9825', '26454']"
52644,"['26838', '44714']"
52646,"['26538', '31390', '17268', '44110', '32301', '26582', '50379']"
52647,"['29240', '38693']"
52648,['27201']
52651,['43210']
52652,"['42908', '36385', '24512']"
52653,"['5604', '36292', '4621']"
52654,"['45030', '12455', '31994']"
52655,"['17242', '12694', '1987', '2836']"
52656,"['40326', '35328', '13423', '10632', '4907', '39823', '35448']"
52657,"['27357', '13426', '3047', '39731', '28109']"
52658,"['40984', '6756', '51849', '25605', '49720']"
52660,"['24620', '20645']"
52661,"['35596', '19855', '3097']"
52662,"['36392', '28792', '3944', '11203', '14653', '49775']"
52663,"['15180', '42574', '25378', '18455']"
52664,"['29117', '7042']"
52665,"['35360', '15873', '14222']"
52666,"['38324', '33983', '9546', '48555', '5145', '50239']"
52667,"['33980', '34757', '41211', '31958', '51081', '11536', '41486']"
52668,"['4995', '17788', '24384', '20861', '6098', '1377', '38299', '15781', '48589']"
52669,['21297']
52670,"['43111', '12306', '15674', '5259', '50240', '40669']"
52671,"['20443', '22189']"
52672,"['2327', '51682', '353', '7696', '43223']"
52675,['10523']
52676,"['29873', '35736', '41425']"
52677,"['29910', '10594', '48558', '3268', '19545', '12405', '7423']"
52678,['43565']
52679,['45429']
52680,"['35142', '8689', '46188', '8158', '1268', '43354', '23481', '38986', '22477']"
52681,"['23786', '17416']"
52682,"['25772', '39407', '28362', '13501']"
52683,"['16530', '44250', '8280', '15122']"
52684,"['38472', '12567', '30763', '8951']"
52685,"['48595', '41508', '16150', '47099', '37818']"
52686,"['35014', '43917', '47060']"
52688,['25020']
52690,"['35245', '17502', '35224', '46586', '34495', '11399', '38175']"
52692,"['20303', '46091', '52164', '43770', '46518', '43324', '11416', '44258', '18099']"
52693,['8132']
52695,"['41066', '46416', '3079', '42642', '15594', '34705', '29491', '17723']"
52696,['207']
52697,"['43747', '30803', '11755', '24290', '30061']"
52698,['34414']
52699,"['22567', '49176', '4820', '33637']"
52700,"['19716', '35368']"
52701,"['26756', '48947', '28028', '38718', '22176', '1069']"
52702,['29860']
52703,['49064']
52704,"['31414', '23905']"
52705,"['33610', '45655', '39650', '30202', '26150', '14513']"
52707,['31943']
52708,"['12418', '22252']"
52709,['44714']
52710,"['33226', '50553', '16165']"
52711,['38232']
52713,['33116']
52714,"['40286', '46366', '31991', '39272']"
52715,"['48125', '29127', '34306', '11868', '27697', '34621', '49352', '33905', '6064']"
52716,"['9798', '33317', '36264', '43268', '23524', '47735', '24874']"
52717,"['30248', '45160']"
52718,['2056']
52719,"['14266', '1531', '16362']"
52720,"['3638', '46886', '363', '45409', '8155']"
52721,"['27617', '43412', '42648', '35698']"
52722,"['43786', '52304', '23276', '51862', '50527', '39576']"
52723,"['34191', '22469']"
52724,"['21345', '27052']"
52725,"['43145', '50185', '3781']"
52726,"['19586', '332', '45636', '16048', '19703', '15894']"
52728,['29637']
52729,"['45354', '34373', '27434']"
52730,"['4901', '26810', '8473', '34327', '22136', '46027']"
52731,"['32496', '34951', '40731', '17013', '30206', '42441']"
52733,"['45690', '16870', '40877', '37991']"
52734,"['40238', '31709', '9194']"
52735,"['37444', '33074', '23237', '13899']"
52736,"['16468', '44886', '1367']"
52737,"['20607', '25199', '36094', '29136', '11965', '48991', '43927']"
52738,"['49163', '480', '7376']"
52739,"['33871', '30134']"
52740,"['51234', '45857']"
52742,"['8345', '23432', '17844', '47546', '9320', '10354', '15873', '11498', '42039']"
52743,"['36207', '49931', '45125', '20268', '7060']"
52745,"['29619', '41026', '7712', '18572', '17424', '32918', '47491', '27077']"
52746,"['13554', '42585', '9076', '34803', '26879', '37409', '5634', '32136', '8279']"
52747,"['11702', '50923', '25197']"
52748,"['47896', '45199', '4405', '48201', '3338']"
52749,['23888']
52750,"['20626', '32337']"
52751,"['7197', '48817', '46047', '50977', '47872', '8639', '38598']"
52752,['42957']
52753,"['10487', '39412']"
52754,"['42527', '21924', '33223', '5727', '33537']"
52755,"['45179', '7650']"
52756,"['25131', '41482', '36852', '30815', '36674']"
52759,"['42809', '33040', '33270', '22255', '19020', '4979', '2070']"
52760,"['13196', '12440', '1022', '5686', '33334']"
52761,"['19345', '30008', '49193', '14441', '40121', '41988', '3957', '21271']"
52762,"['27748', '15174']"
52764,"['3658', '49312', '23676', '4762', '21463', '22761', '16040']"
52765,['25620']
52767,"['41983', '35523', '31857', '12176', '23309']"
52768,"['1654', '28353', '40286', '2610', '30634', '40405']"
52769,"['35460', '34099', '31896', '28445', '26780', '44153', '9326', '3288']"
52770,"['20937', '37108', '38199', '20955', '34389', '16403']"
52771,"['36909', '10686', '41143', '46196', '11674', '16419', '25', '48653']"
52773,"['31300', '2439', '34650', '20120', '33649', '32352', '28605', '27894']"
52774,"['1428', '39960']"
52775,"['9247', '11147']"
52776,"['5093', '46264', '609', '32618']"
52777,"['32962', '39218', '13799', '41152', '15802', '1053', '25565']"
52778,"['52258', '44403', '38146']"
52779,"['26519', '6641', '23990', '13784']"
52780,"['41927', '31719', '3378', '31692', '52614']"
52781,['45944']
52782,"['45126', '29176', '38667', '25976', '9382', '23347', '33849', '6927', '37649', '8335']"
52784,"['783', '31843', '33215', '9524', '36877']"
52785,"['1493', '11319', '39934', '37268', '14107']"
52786,"['36552', '47527']"
52787,"['51565', '12622']"
52788,"['17110', '22383', '29491', '42429', '10034', '42010', '43214']"
52789,['16441']
52790,"['29644', '41439', '26754', '15619', '20115', '40209', '45808']"
52791,"['30187', '5405', '6790', '30018', '40004', '15359', '34125', '24028']"
52792,"['46162', '4348', '29260', '43638', '7157', '25191', '37798', '45816']"
52793,"['14350', '41428', '16433', '7012', '16810', '4476', '44791', '42544', '47174', '252']"
52794,"['35629', '2983', '38373', '10345']"
52795,"['36070', '2857', '22889', '7168', '23476']"
52796,"['23997', '22398', '40858', '22063', '38091', '44448', '19647']"
52797,"['27659', '21740']"
52799,"['21840', '10549', '39751']"
52800,"['37707', '35375', '37325', '2646', '24030', '40973', '43766', '14448']"
52801,"['20201', '44953']"
52802,"['20500', '19688']"
52803,"['34603', '9433', '37230', '31317', '24790', '11828', '52298']"
52804,['21325']
52805,"['38393', '14517', '13635', '32669', '5717', '43406']"
52806,"['10161', '33421', '21087']"
52807,['43070']
52808,"['11069', '16157']"
52809,"['32190', '3726', '15405', '40066', '12827']"
52810,"['32516', '45372', '30025', '52429']"
52812,"['27359', '24341']"
52813,['48928']
52814,"['32403', '25397', '38772', '10377', '21302', '20384', '28064', '32834']"
52815,"['34471', '26478']"
52816,['46666']
52817,"['1210', '28953', '15772', '33054', '4565', '42919', '3160', '19459', '35332', '46574']"
52818,"['1207', '52431', '52374', '42896', '8752', '48111', '23029', '30007', '23826', '23119']"
52820,"['48794', '15568', '46853', '26479', '36267', '23567']"
52821,"['3487', '3668', '12975', '8138', '44758', '31782', '35971', '18431', '50924']"
52822,"['33856', '52328', '44648', '134', '30015', '45625', '12219', '19899']"
52823,"['23846', '34696', '52022']"
52825,"['23218', '15537', '9527', '10809', '32132', '21202', '3511', '33944']"
52826,['50003']
52827,"['25880', '20994']"
52828,"['44119', '4510', '16496', '316', '50449', '17275', '19058']"
52829,"['32643', '28806', '10340', '16762', '26371']"
52830,"['5552', '11448', '20583']"
52831,"['38548', '5702', '4021', '6829', '1358']"
52832,"['27562', '35832', '49204', '35940', '45327', '17063', '15144']"
52833,['49068']
52835,"['42167', '16832', '45174', '47435', '50297', '45341']"
52836,"['26182', '50851', '38256', '36531', '47699', '32940', '19303']"
52837,"['51659', '43761', '40244']"
52838,"['46859', '8932', '48329']"
52839,"['27730', '14297']"
52840,"['36761', '14832', '10042', '50467']"
52841,"['12580', '1182', '24622']"
52842,"['14257', '8026', '49063', '34476', '47892']"
52843,"['37763', '26678', '47164']"
52845,"['28296', '47856']"
52846,"['14671', '38491', '24646', '39879', '523', '22409', '32019', '37396']"
52847,['14411']
52850,"['38879', '15897', '80', '16917', '20924', '26269', '11357', '33039', '6752']"
52851,"['36344', '42892']"
52852,"['24435', '20686']"
52853,"['4962', '38427', '14443', '43077', '7726', '6734']"
52854,"['9447', '37993', '40032']"
52855,"['35189', '21463', '4218', '38371']"
52856,"['52039', '32577', '6496', '10736', '38929', '15091']"
52858,"['44997', '786']"
52859,"['30727', '33113', '52295', '7409', '12576', '3099']"
52860,"['10270', '25187', '6258']"
52861,"['14234', '17964']"
52862,"['15755', '14469', '49439']"
52864,"['49205', '30281', '29943', '31789', '7609', '16885', '43137', '6726', '44429']"
52865,['11765']
52866,"['50329', '34605', '3360', '22590', '34183', '25915', '48894', '38468']"
52867,"['8835', '10512', '22663', '30976', '37182', '12610', '40092', '498', '36565', '5035']"
52868,"['9183', '24126', '6828', '21262', '31994', '40269', '13468', '50766']"
52870,"['16771', '39607', '14504', '8990', '919', '28582', '32835']"
52871,"['3801', '15320', '7673', '13860', '25962', '5969', '39542']"
52872,"['25591', '35922', '20922', '25333', '28016', '35405']"
52873,"['33210', '51707']"
52874,"['7082', '11776', '11241', '39792']"
52876,"['36428', '5088', '27874']"
52877,"['41592', '43152', '17081', '2238', '6775']"
52878,"['29310', '7608']"
52879,"['40160', '8807', '37925', '24704']"
52880,"['18146', '51634', '16188']"
52881,"['49626', '15667', '40067', '6818', '29222', '8627']"
52882,"['31494', '9269', '14747', '4291']"
52883,"['48865', '31122']"
52884,"['12911', '52443', '3189', '50518', '30018', '51390']"
52885,"['32252', '40447', '23562', '11680', '27765']"
52886,['19242']
